PedidoID,CategoriaID,CategoriaNome,CategoriaDescrição,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaísID,ClientePaís,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
10821,4,Bath Clothes,Beachwear,75,Macalena,Paul Smith,Lander,USA,USA,94.77,22.23,117,0,78.52,20,13/03/2012,1,35,LA. Shorts,3,16
10329,5,Ladies´Footwear,Ladies Shoes,75,Macalena,Paul Smith,Lander,USA,USA,4.160.678,895.702,505.638,24.078,75.98,12,21/10/2009,1,56,High Heels Shoes,3,26
10369,5,Ladies´Footwear,Ladies Shoes,75,Macalena,Paul Smith,Lander,USA,USA,6.130.598,2.738.902,886.95,177.39,57.37,18,08/10/2009,1,56,High Heels Shoes,3,26
10821,6,Men´s Footwear,Men Shoes,75,Macalena,Paul Smith,Lander,USA,USA,511.029,119.871,630.9,0,78.52,6,13/03/2012,1,51,Snake Boots,3,24
10369,6,Men´s Footwear,Men Shoes,75,Macalena,Paul Smith,Lander,USA,USA,20.352.384,3.203.616,2355.6,0,57.37,20,08/10/2009,1,29,Davenport,3,12
10385,7,Children´s wear,3-15 Years,75,Macalena,Paul Smith,Lander,USA,USA,2.991.564,1.344.036,433.56,72.26,53.13,10,07/04/2012,1,7,Conserve Shoes,3,3
10329,8,Babywear,0-3 Years,75,Macalena,Paul Smith,Lander,USA,USA,1.701.043,366.197,206.724,9.844,75.98,8,21/10/2009,1,30,Baby Dark Lounge Suit,3,13
10819,1,Men´s Clothes,Fashion for Men,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,117.936,27.664,145.6,0,42.97,20,12/04/2012,2,75,Bow tie,2,12
11054,2,Womens wear,Fashion for Women,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,9.619.092,1.286.908,1090.6,0,66.77,20,03/03/2012,9,67,X-Dress,2,16
10521,3,Sportwear,Sports…,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,63.491,13.189,76.68,0,49.83,6,04/04/2010,2,68,Cap,2,8
11054,3,Sportwear,Sports…,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,2.102.688,281.312,238.4,0,66.77,10,03/03/2012,9,33,Car Boots,2,15
10782,4,Bath Clothes,Beachwear,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,6.6339,1.5561,8.19,0,42.38,1,22/04/2011,9,31,Rossi Bermuda Shorts,2,14
10521,4,Bath Clothes,Beachwear,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,155.002,3.2198,18.72,0,49.83,3,04/04/2010,2,35,LA. Shorts,2,16
10819,4,Bath Clothes,Beachwear,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,644.679,151.221,79.59,0,42.97,7,12/04/2012,2,43,Summer Shorts,2,20
10937,4,Bath Clothes,Beachwear,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,1.360.044,181.956,154.2,0,49.25,20,15/03/2012,9,34,Baywatch Bikkini,2,16
10937,7,Children´s wear,3-15 Years,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,350.401,46.879,397.28,0,49.25,8,15/03/2012,9,28,RDL Suit,2,12
10881,8,Babywear,0-3 Years,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,10.4958,1.4042,11.9,0,43.45,10,16/06/2012,3,73,Mehmet-Napp,2,17
10521,8,Babywear,0-3 Years,12,Los Pantalones Magicos,Victoria Abril,Buenos Aires,ARG,Argentina,797.364,165.636,96.3,0,49.83,10,04/04/2010,2,41,Duck Shirt,2,19
10366,2,Womens wear,Fashion for Women,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,393.984,6.2016,45.6,0,23.84,5,04/10/2009,4,65,Stretch oui-pants,1,2
10366,2,Womens wear,Fashion for Women,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,549.072,8.6428,63.55,0,23.84,5,04/10/2009,4,77,Skirt,1,12
10928,2,Womens wear,Fashion for Women,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,16.137.557,2.044.443,1818.2,0,76.32,5,09/01/2012,4,76,Minnki Pälsii,1,23
10887,3,Sportwear,Sports…,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,578.592,7.7408,65.6,0,77.14,5,18/06/2012,5,25,Basket Vest,1,11
10426,5,Ladies´Footwear,Ladies Shoes,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,1.502.406,312.094,181.45,0,26.05,5,02/01/2012,5,56,High Heels Shoes,1,26
10426,5,Ladies´Footwear,Ladies Shoes,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,1.931.227,401.173,233.24,0,26.05,7,02/01/2012,5,64,WFS shoes,1,12
10928,6,Men´s Footwear,Men Shoes,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,112.455,15.045,127.5,0,76.32,5,09/01/2012,4,47,Lundenhagen Boots,1,22
10568,8,Babywear,0-3 Years,29,El Chandal del Barca,Jusep del pep,Barcelona,ESP,Spain,262.845,6.1655,32.45,0,78.77,5,19/09/2010,4,10,Sapporoo Gloves,1,4
10989,1,Men´s Clothes,Fashion for Men,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,3.401.433,455.067,385.65,0,62,15,04/02/2012,3,11,Desperado Jeans,2,5
10421,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,1.048.294,335.156,138.345,18.045,31.83,10,25/01/2010,2,77,Skirt,2,12
10989,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,1.407.672,188.328,159.6,0,62,40,04/02/2012,3,6,Shagall Socks,2,3
10379,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,172.8,47.2,220,20,62.83,20,21/10/2009,2,65,Stretch oui-pants,2,2
10587,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,2.000.158,463.842,246.4,0,35.34,20,07/05/2011,3,77,Skirt,2,12
10379,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,2.813.184,768.416,358.16,32.56,62.83,16,21/10/2009,2,63,Serve-Shirt,2,7
10421,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,694.278,269.997,964.275,125.775,31.83,15,25/01/2010,2,53,Jumpin Jack Flash Dress,2,24
10647,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,1023.84,240.16,1264,0,32.08,20,02/07/2011,3,39,Terence Top,2,18
10291,2,Womens wear,Fashion for Women,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,17.144.525,4.682.995,2.182.752,198.432,21.08,24,03/07/2009,2,44,Okkaba Skin Jackets,2,20
10421,3,Sportwear,Sports…,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,302.717,11.7723,42.044,5.484,31.83,4,25/01/2010,2,19,Squash Shorts,2,8
10587,3,Sportwear,Sports…,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,1.617.894,379.506,199.74,0,35.34,6,07/05/2011,3,26,Bike Helmet,2,11
10261,3,Sportwear,Sports…,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,1.729.728,272.272,200.2,0,63.78,20,24/05/2012,2,21,Basket Shoes,2,8
10647,3,Sportwear,Sports…,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,219.672,51.528,271.2,0,32.08,30,02/07/2011,3,19,Squash Shorts,2,8
10421,3,Sportwear,Sports…,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,7.914.024,1.643.976,955.8,0,31.83,30,25/01/2010,2,26,Bike Helmet,2,11
10587,4,Bath Clothes,Beachwear,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,104.004,24.396,128.4,0,35.34,20,07/05/2011,3,35,LA. Shorts,2,16
10261,4,Bath Clothes,Beachwear,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,115.916,15.284,131.2,0,63.78,20,24/05/2012,2,35,LA. Shorts,2,16
10291,6,Men´s Footwear,Men Shoes,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,1.841.357,502.963,234.432,21.312,21.08,2,03/07/2009,2,51,Snake Boots,2,24
10989,8,Babywear,0-3 Years,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,329.515,4.4085,37.36,0,62,4,04/02/2012,3,41,Duck Shirt,2,19
10379,8,Babywear,0-3 Years,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,64.489,17.615,82.104,7.464,62.83,8,21/10/2009,2,41,Duck Shirt,2,19
10291,8,Babywear,0-3 Years,61,Copacabana,Giovanni Santhos,Rio de Janeiro,BRA,Brazil,3.979.584,1.087.016,506.66,46.06,21.08,20,03/07/2009,2,13,Aino Shoes,2,6
10874,8,Babywear,0-3 Years,88,Da Santho Cosmethia,Mariah Erdi,Resende,BRA,Brazil,58.212,7.788,66,0,21.48,10,12/12/2011,2,10,Sapporoo Gloves,2,4
10541,1,Men´s Clothes,Fashion for Men,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,119.637,42.833,162.47,14.77,75.44,35,26/07/2010,9,24,Samba Socker  Socks,2,10
10922,1,Men´s Clothes,Fashion for Men,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,1.466.325,196.175,166.25,0,69.37,35,06/07/2012,9,24,Samba Socker  Socks,2,10
10541,1,Men´s Clothes,Fashion for Men,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,2.020.059,723.231,274.329,24.939,75.44,9,26/07/2010,9,71,Atles Lussekofta,2,15
10770,1,Men´s Clothes,Fashion for Men,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,308.61,167.64,476.25,95.25,75.12,15,14/10/2011,3,11,Desperado Jeans,2,5
10250,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,1.176.174,457.401,1.633.575,213.075,79.17,15,13/05/2012,2,65,Stretch oui-pants,2,2
10903,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,1.967.036,263.164,223.02,0,37.24,21,29/06/2012,3,65,Stretch oui-pants,2,2
10541,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,2.509.704,898.536,340.824,30.984,75.44,4,26/07/2010,9,38,Le Baby Dress,2,18
10541,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,269.73,96.57,366.3,33.3,75.44,36,26/07/2010,9,65,Stretch oui-pants,2,2
10783,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,3.137.997,584.503,372.25,0,67.56,5,23/04/2011,3,38,Le Baby Dress,2,18
10690,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,325.62,176.88,502.5,100.5,47.52,30,07/08/2011,9,77,Skirt,2,12
10886,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,4.791.024,640.976,543.2,0,30.11,40,17/02/2012,3,77,Skirt,2,12
10253,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,20.152.692,4.186.308,2433.9,0,66.54,42,15/05/2012,3,39,Terence Top,2,18
10981,2,Womens wear,Fashion for Women,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,42.304.248,5.659.752,4796.4,0,67.07,60,12/10/2012,9,38,Le Baby Dress,2,18
11022,3,Sportwear,Sports…,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,547.722,7.3278,62.1,0,41.27,30,19/09/2012,9,69,Racing Truck  Socks,2,15
10903,3,Sportwear,Sports…,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,2.252.628,301.372,255.4,0,37.24,20,29/06/2012,3,68,Cap,2,8
11052,3,Sportwear,Sports…,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,2.515.801,834.599,335.04,55.84,54.23,10,01/04/2012,3,61,Adihash Running Shoe,2,29
11022,3,Sportwear,Sports…,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,2.966.607,396.893,336.35,0,41.27,35,19/09/2012,9,19,Squash Shorts,2,8
10253,3,Sportwear,Sports…,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,6.594.192,1.369.808,796.4,0,66.54,40,15/05/2012,3,49,Finnish Sport Blades,2,23
10783,4,Bath Clothes,Beachwear,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,66.096,15.504,81.6,0,67.56,10,23/04/2011,3,31,Rossi Bermuda Shorts,2,14
10253,4,Bath Clothes,Beachwear,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,1.405.657,250.343,165.6,0,66.54,20,15/05/2012,3,31,Rossi Bermuda Shorts,2,14
10886,4,Bath Clothes,Beachwear,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,2.844.417,330.083,317.45,0,30.11,35,17/02/2012,3,31,Rossi Bermuda Shorts,2,14
11052,4,Bath Clothes,Beachwear,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,3.154.032,1.137.168,429.12,71.52,54.23,30,01/04/2012,3,43,Summer Shorts,2,20
10690,5,Ladies´Footwear,Ladies Shoes,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,665.01,361.24,1026.25,205.25,47.52,20,07/08/2011,9,56,High Heels Shoes,2,26
10925,5,Ladies´Footwear,Ladies Shoes,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,9.090.117,2.627.463,1.171.758,152.838,67.89,12,08/01/2012,9,52,Small Crocodile Boots,2,24
10922,6,Men´s Footwear,Men Shoes,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,3.045.546,407.454,345.3,0,69.37,15,06/07/2012,9,17,TieBreak Tennis shoes,2,7
10250,6,Men´s Footwear,Men Shoes,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,28.304.766,11.007.409,39.312.175,5.127.675,79.17,35,13/05/2012,2,51,Snake Boots,2,24
10250,8,Babywear,0-3 Years,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,794.052,164.948,95.9,0,79.17,10,13/05/2012,2,41,Duck Shirt,2,19
10645,8,Babywear,0-3 Years,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,963.495,226.005,118.95,0,46.54,15,01/07/2011,9,36,Mehmet-Tröja,2,17
10925,8,Babywear,0-3 Years,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,175.518,53.332,228.85,29.85,67.89,25,08/01/2012,9,36,Mehmet-Tröja,2,17
10886,8,Babywear,0-3 Years,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,4.161.276,556.724,471.8,0,30.11,70,17/02/2012,3,10,Sapporoo Gloves,2,4
10645,8,Babywear,0-3 Years,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,425.412,99.788,525.2,0,46.54,20,01/07/2011,9,18,Deuce shirt,2,7
10903,8,Babywear,0-3 Years,34,El Carnevale,Joe do Pintho,Rio de Janeiro,BRA,Brazil,9.081.072,1.214.928,1029.6,0,37.24,40,29/06/2012,3,13,Aino Shoes,2,6
10512,1,Men´s Clothes,Fashion for Men,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,38.088,14.812,52.9,6.9,24.02,10,26/10/2011,2,24,Samba Socker  Socks,2,10
10347,1,Men´s Clothes,Fashion for Men,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,40.176,13.299,53.475,6.975,28.29,6,12/09/2009,2,75,Bow tie,2,12
10386,1,Men´s Clothes,Fashion for Men,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,510.462,10.6038,61.65,0,67.33,15,06/02/2012,2,24,Samba Socker  Socks,2,10
10581,1,Men´s Clothes,Fashion for Men,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,315.495,151.905,467.4,77.9,45.26,50,01/05/2011,3,75,Bow tie,2,12
10650,2,Womens wear,Fashion for Women,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,1.261.575,373.8,1.635.375,77.875,67.71,25,04/08/2011,3,53,Jumpin Jack Flash Dress,2,24
10347,2,Womens wear,Fashion for Women,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,2.536.704,839.696,3376.4,440.4,28.29,50,12/09/2009,2,39,Terence Top,2,18
10512,3,Sportwear,Sports…,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,52.164,20.286,72.45,9.45,24.02,12,26/10/2011,2,60,Game Over T-Shirt,2,28
10347,3,Sportwear,Sports…,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,1.141.344,179.656,132.1,0,28.29,10,12/09/2009,2,25,Basket Vest,2,11
10414,3,Sportwear,Sports…,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,1.311.552,351.648,166.32,7.92,73.13,18,20/11/2009,3,19,Squash Shorts,2,8
10725,3,Sportwear,Sports…,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,202.176,47.424,249.6,0,73.38,6,05/09/2011,3,55,Feiss Fleece Trousers,2,25
10650,3,Sportwear,Sports…,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,859.005,201.495,1060.5,0,67.71,30,04/08/2011,3,54,Patamonia Fleece Jacket,2,25
10414,3,Sportwear,Sports…,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,11.074.765,1.830.235,1290.5,0,73.13,50,20/11/2009,3,33,Car Boots,2,15
10386,4,Bath Clothes,Beachwear,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,702.144,145.856,84.8,0,67.33,10,06/02/2012,2,34,Baywatch Bikkini,2,16
10725,5,Ladies´Footwear,Ladies Shoes,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,2.355.804,552.596,290.84,0,73.38,4,05/09/2011,3,52,Small Crocodile Boots,2,24
10512,6,Men´s Footwear,Men Shoes,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,1.323.972,514.878,183.885,23.985,24.02,6,26/10/2011,2,47,Lundenhagen Boots,2,22
10347,8,Babywear,0-3 Years,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,58.752,9.248,68,0,28.29,4,12/09/2009,2,40,Duck Trousers,2,19
10512,8,Babywear,0-3 Years,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,935.226,363.699,1.298.925,169.425,24.02,9,26/10/2011,2,46,Rodbye Troje,2,21
10725,8,Babywear,0-3 Years,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,999.216,234.384,123.36,0,73.38,12,05/09/2011,3,41,Duck Shirt,2,19
10650,8,Babywear,0-3 Years,21,Cloe do Pau,Romario do Sauza,São Paulo,BRA,Brazil,668.493,156.807,825.3,0,67.71,30,04/08/2011,3,30,Baby Dark Lounge Suit,2,13
10529,3,Sportwear,Sports…,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,170.568,3.5432,20.6,0,40.32,10,12/10/2012,5,69,Racing Truck  Socks,1,15
10760,3,Sportwear,Sports…,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,129.195,62.805,192,38.4,49.79,12,06/05/2011,4,25,Basket Vest,1,11
10529,3,Sportwear,Sports…,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,2.273.688,472.312,274.6,0,40.32,20,12/10/2012,5,68,Cap,1,8
10529,3,Sportwear,Sports…,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,4.285.562,890.238,517.58,0,40.32,14,12/10/2012,5,55,Feiss Fleece Trousers,1,25
10760,3,Sportwear,Sports…,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,13.756.069,2.163.931,1592,0,49.79,40,06/05/2011,4,27,Tracksuit,1,11
10649,4,Bath Clothes,Beachwear,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,1.481.085,347.415,182.85,0,60.92,15,03/07/2011,5,72,Rossi Shorts,1,14
10760,4,Bath Clothes,Beachwear,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,300.834,163.416,464.25,92.85,49.79,30,06/05/2011,4,43,Summer Shorts,1,20
10896,5,Ladies´Footwear,Ladies Shoes,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,510.431,68.289,578.72,0,56.57,16,23/01/2012,4,56,High Heels Shoes,1,26
10896,6,Men´s Footwear,Men Shoes,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,1.242.297,166.203,140.85,0,56.57,15,23/01/2012,4,45,Danske Treshoe,1,21
10649,7,Children´s wear,3-15 Years,50,De la Vita,Marco Van Deum,Bruxelles,BEL,Belgium,768.366,180.234,948.6,0,60.92,20,03/07/2011,5,28,RDL Suit,1,12
11057,1,Men´s Clothes,Fashion for Men,53,Fawtly Towers,John Cleez,London,GBR,UK,759.402,10.1598,86.1,0,68.79,3,04/03/2012,2,70,US-Master Jeans,2,7
10752,1,Men´s Clothes,Fashion for Men,53,Fawtly Towers,John Cleez,London,GBR,UK,1.167.696,273.904,144.16,0,50.65,8,29/03/2011,2,1,Lenin Jeansshorts,2,1
10752,3,Sportwear,Sports…,53,Fawtly Towers,John Cleez,London,GBR,UK,5.3217,1.2483,6.57,0,50.65,3,29/03/2011,2,69,Racing Truck  Socks,2,15
11010,1,Men´s Clothes,Fashion for Men,66,Sport Shop,Anna Bella,Reggio Emilia,ITA,Italy,394.254,5.2746,44.7,0,37.02,10,13/02/2012,6,24,Samba Socker  Socks,1,10
10288,3,Sportwear,Sports…,66,Sport Shop,Anna Bella,Reggio Emilia,ITA,Italy,304.819,8.3261,38.808,3.528,77.13,3,28/06/2011,6,68,Cap,1,8
10288,3,Sportwear,Sports…,66,Sport Shop,Anna Bella,Reggio Emilia,ITA,Italy,2.904.768,793.432,369.82,33.62,77.13,10,28/06/2011,6,54,Patamonia Fleece Jacket,1,25
10942,3,Sportwear,Sports…,66,Sport Shop,Anna Bella,Reggio Emilia,ITA,Italy,4.867.582,651.218,551.88,0,65.71,28,16/04/2012,6,49,Finnish Sport Blades,1,23
11010,7,Children´s wear,3-15 Years,66,Sport Shop,Anna Bella,Reggio Emilia,ITA,Italy,7.751.016,1.036.984,878.8,0,37.02,20,13/02/2012,6,7,Conserve Shoes,1,3
10428,8,Babywear,0-3 Years,66,Sport Shop,Anna Bella,Reggio Emilia,ITA,Italy,1.998.792,415.208,241.4,0,65.62,20,03/01/2012,6,46,Rodbye Troje,1,21
10883,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,306.936,4.1064,34.8,0,58.13,8,17/06/2012,7,24,Samba Socker  Socks,2,10
10263,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,1.007.798,137.402,114.52,0,30.64,28,28/05/2012,7,24,Samba Socker  Socks,2,10
11021,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,1.726.956,720.544,244.75,48.95,51.74,11,18/02/2012,8,2,Mr X Trousers,2,1
10788,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,271.188,80.352,351.54,16.74,69.96,40,27/10/2011,8,75,Bow tie,2,12
10691,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,517.59,121.41,639,0,34.85,30,08/05/2011,7,1,Lenin Jeansshorts,2,1
10991,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,5.263.776,1.897.824,716.16,119.36,63.32,20,05/02/2012,8,70,US-Master Jeans,2,7
10285,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,7.667.136,2.981.664,1064.88,177.48,71.59,45,26/06/2010,8,1,Lenin Jeansshorts,2,1
10991,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,797.328,287.472,1084.8,180.8,63.32,50,05/02/2012,8,2,Mr X Trousers,2,1
10418,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,9.642.888,2.003.112,1164.6,0,64.34,60,23/11/2010,7,2,Mr X Trousers,2,1
10938,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,9.961.749,4.156.376,14.118.125,2.823.625,30.44,35,15/06/2012,7,71,Atles Lussekofta,2,15
10694,1,Men´s Clothes,Fashion for Men,63,Grunewald,George Essen,Cunewalde,DEU,Germany,1.093.905,256.595,1350.5,0,31.5,50,11/08/2011,7,70,US-Master Jeans,2,7
10871,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,165.816,31.584,197.4,9.4,54.62,50,10/04/2012,8,6,Shagall Socks,2,3
10451,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,2.471.414,811.866,328.328,29.848,51.42,28,25/10/2010,7,65,Stretch oui-pants,2,2
10451,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,5.697.054,1.871.496,756.855,68.805,51.42,55,25/10/2010,7,77,Skirt,2,12
10765,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,620.136,222.024,842.16,76.56,40.93,80,09/10/2011,7,65,Stretch oui-pants,2,2
10658,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,723.492,214.368,937.86,44.66,31.17,70,10/10/2011,7,77,Skirt,2,12
10540,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,928.26,217.74,1146,0,71.42,60,23/02/2010,8,3,Chantell Shirt,2,1
10745,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,9.283.248,2.177.552,1146.08,0,57.2,16,23/04/2011,8,44,Okkaba Skin Jackets,2,20
10962,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,10.190.628,1.363.372,1155.4,0,24.88,20,25/07/2012,7,53,Jumpin Jack Flash Dress,2,24
10527,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,1.038.547,255.603,1294.15,117.65,50.43,50,10/06/2012,8,4,Oyaki Kimono,2,2
10345,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,12.374.208,1.947.792,1432.2,0,68.67,70,08/10/2012,7,8,Tuxedo,2,3
10691,2,Womens wear,Fashion for Women,63,Grunewald,George Essen,Cunewalde,DEU,Germany,14.426.424,3.383.976,1781.04,0,34.85,24,08/05/2011,7,44,Okkaba Skin Jackets,2,20
